181	40551	1	0	1	19	0	6	0	1	0.14	0.1212	0.36	0.2537	4	26	30
182	40551	1	0	1	20	0	6	0	1	0.12	0.1212	0.36	0.2537	0	28	28
183	40551	1	0	1	21	0	6	0	1	0.12	0.1061	0.39	0.3582	2	35	37
184	40551	1	0	1	22	0	6	0	1	0.12	0.1061	0.36	0.3881	1	33	34
185	40551	1	0	1	23	0	6	0	1	0.1	0.0606	0.39	0.4478	0	22	22
186	40552	1	0	1	0	0	0	0	1	0.1	0.0758	0.42	0.3881	1	24	25
187	40552	1	0	1	1	0	0	0	1	0.1	0.0606	0.42	0.4627	0	12	12
188	40552	1	0	1	2	0	0	0	1	0.1	0.0606	0.46	0.4627	0	11	11
189	40552	1	0	1	3	0	0	0	1	0.1	0.0758	0.46	0.4179	0	4	4
190	40552	1	0	1	4	0	0	0	1	0.08	0.0909	0.53	0.194	0	1	1
191	40552	1	0	1	5	0	0	0	1	0.08	0.0909	0.53	0.194	0	1	1
192	40552	1	0	1	6	0	0	0	1	0.1	0.0909	0.49	0.2836	0	1	1
193	40552	1	0	1	7	0	0	0	1	0.08	0.0909	0.53	0.194	1	5	6
194	40552	1	0	1	8	0	0	0	1	0.1	0.0909	0.49	0.2836	0	10	10
195	40552	1	0	1	9	0	0	0	1	0.12	0.0758	0.46	0.5224	0	19	19
196	40552	1	0	1	10	0	0	0	1	0.14	0.1061	0.43	0.3881	0	49	49
197	40552	1	0	1	11	0	0	0	1	0.16	0.1212	0.4	0.5224	2	47	49
198	40552	1	0	1	12	0	0	0	1	0.18	0.1364	0.37	0.4478	4	79	83
199	40552	1	0	1	13	0	0	0	1	0.2	0.1667	0.34	0.4478	6	69	75
200	40552	1	0	1	14	0	0	0	1	0.22	0.1818	0.32	0.4627	8	64	72
201	40552	1	0	1	15	0	0	0	1	0.22	0.197	0.35	0.3582	5	77	82
202	40552	1	0	1	16	0	0	0	1	0.2	0.1667	0.34	0.4478	13	79	92
203	40552	1	0	1	17	0	0	0	1	0.18	0.1515	0.37	0.3881	3	59	62
204	40552	1	0	1	18	0	0	0	1	0.16	0.1364	0.4	0.3284	4	44	48
205	40552	1	0	1	19	0	0	0	1	0.16	0.1364	0.43	0.3284	1	40	41
206	40552	1	0	1	20	0	0	0	1	0.14	0.1212	0.46	0.2537	0	38	38
207	40552	1	0	1	21	0	0	0	1	0.14	0.1061	0.46	0.4179	1	19	20
208	40552	1	0	1	22	0	0	0	1	0.14	0.1212	0.46	0.2985	5	10	15
209	40552	1	0	1	23	0	0	0	1	0.12	0.1364	0.5	0.194	0	6	6
210	40553	1	0	1	0	0	1	1	1	0.12	0.1212	0.5	0.2836	2	3	5
211	40553	1	0	1	1	0	1	1	1	0.12	0.1212	0.5	0.2836	1	0	1
212	40553	1	0	1	2	0	1	1	1	0.12	0.1212	0.5	0.2239	0	3	3
213	40553	1	0	1	3	0	1	1	1	0.12	0.1212	0.5	0.2239	0	1	1
214	40553	1	0	1	4	0	1	1	1	0.1	0.1212	0.54	0.1343	1	2	3
215	40553	1	0	1	5	0	1	1	1	0.1	0.1061	0.54	0.2537	0	3	3
216	40553	1	0	1	6	0	1	1	1	0.12	0.1212	0.5	0.2836	0	31	31
217	40553	1	0	1	7	0	1	1	1	0.12	0.1212	0.5	0.2239	2	75	77
218	40553	1	0	1	8	0	1	1	2	0.12	0.1212	0.5	0.2836	4	184	188
219	40553	1	0	1	9	0	1	1	2	0.14	0.1212	0.5	0.2537	2	92	94
220	40553	1	0	1	10	0	1	1	2	0.14	0.1212	0.5	0.2985	0	31	31
221	40553	1	0	1	11	0	1	1	2	0.16	0.1364	0.47	0.2836	2	28	30
222	40553	1	0	1	12	0	1	1	2	0.2	0.1818	0.4	0.2836	5	47	52
223	40553	1	0	1	13	0	1	1	2	0.2	0.1818	0.4	0.2836	4	50	54
224	40553	1	0	1	14	0	1	1	2	0.2	0.197	0.4	0.2239	0	47	47
225	40553	1	0	1	15	0	1	1	2	0.2	0.197	0.4	0.2239	2	43	45
226	40553	1	0	1	16	0	1	1	1	0.2	0.2121	0.4	0.1343	4	70	74
227	40553	1	0	1	17	0	1	1	1	0.2	0.2273	0.4	0.1045	4	174	178
228	40553	1	0	1	18	0	1	1	1	0.2	0.197	0.4	0.2239	1	154	155
229	40553	1	0	1	19	0	1	1	1	0.16	0.1667	0.47	0.1642	3	92	95
230	40553	1	0	1	20	0	1	1	1	0.16	0.1667	0.5	0.1642	1	73	74
231	40553	1	0	1	21	0	1	1	1	0.14	0.1364	0.59	0.194	1	37	38
232	40553	1	0	1	22	0	1	1	1	0.14	0.1515	0.59	0.1642	2	22	24
233	40553	1	0	1	23	0	1	1	1	0.14	0.1515	0.59	0.1642	0	18	18
234	40554	1	0	1	0	0	2	1	1	0.14	0.1667	0.59	0.1045	2	10	12
235	40554	1	0	1	1	0	2	1	1	0.14	0.1515	0.59	0.1642	0	3	3
236	40554	1	0	1	2	0	2	1	2	0.16	0.1515	0.55	0.194	0	3	3
237	40554	1	0	1	5	0	2	1	2	0.16	0.1818	0.55	0.1343	0	6	6
238	40554	1	0	1	6	0	2	1	2	0.16	0.1818	0.55	0.1343	0	27	27
239	40554	1	0	1	7	0	2	1	2	0.16	0.2273	0.55	0	2	97	99
240	40554	1	0	1	8	0	2	1	2	0.18	0.2121	0.51	0.0896	3	214	217
241	40554	1	0	1	9	0	2	1	2	0.18	0.197	0.51	0.1642	3	127	130
242	40554	1	0	1	10	0	2	1	2	0.2	0.2121	0.51	0.1642	3	51	54
243	40554	1	0	1	11	0	2	1	2	0.2	0.2121	0.47	0.1343	4	31	35
244	40554	1	0	1	12	0	2	1	2	0.2	0.2273	0.51	0.1045	2	55	57
245	40554	1	0	1	13	0	2	1	2	0.2	0.2273	0.59	0.0896	6	46	52
246	40554	1	0	1	14	0	2	1	2	0.2	0.2273	0.59	0.0896	3	60	63
247	40554	1	0	1	15	0	2	1	2	0.16	0.197	0.8	0.0896	2	45	47
248	40554	1	0	1	16	0	2	1	2	0.16	0.1515	0.86	0.2239	4	72	76
249	40554	1	0	1	17	0	2	1	2	0.16	0.1515	0.86	0.2239	6	130	136
250	40554	1	0	1	18	0	2	1	3	0.16	0.1818	0.93	0.1045	1	94	95
251	40554	1	0	1	19	0	2	1	3	0.16	0.2273	0.93	0	0	51	51
252	40554	1	0	1	20	0	2	1	3	0.16	0.1515	0.93	0.194	0	32	32
253	40554	1	0	1	21	0	2	1	3	0.16	0.197	0.86	0.0896	0	20	20
254	40554	1	0	1	22	0	2	1	3	0.16	0.1818	0.93	0.1045	1	28	29
255	40554	1	0	1	23	0	2	1	3	0.16	0.197	0.93	0.0896	1	18	19
256	40555	1	0	1	0	0	3	1	2	0.16	0.197	0.86	0.0896	0	7	7
257	40555	1	0	1	1	0	3	1	2	0.16	0.1818	0.86	0.1045	0	6	6
258	40555	1	0	1	2	0	3	1	1	0.14	0.1515	0.86	0.1343	0	1	1
259	40555	1	0	1	5	0	3	1	1	0.14	0.1515	0.86	0.1642	0	5	5
260	40555	1	0	1	6	0	3	1	1	0.12	0.1515	0.93	0.1343	0	16	16
261	40555	1	0	1	7	0	3	1	1	0.14	0.1515	0.69	0.1343	0	54	54
262	40555	1	0	1	8	0	3	1	1	0.16	0.1667	0.59	0.1642	3	125	128
263	40555	1	0	1	9	0	3	1	1	0.16	0.1364	0.59	0.3284	3	78	81
264	40555	1	0	1	10	0	3	1	1	0.18	0.1818	0.55	0.2239	0	39	39
265	40555	1	0	1	11	0	3	1	1	0.2	0.1818	0.51	0.3881	3	32	35
266	40555	1	0	1	12	0	3	1	1	0.2	0.1515	0.47	0.5821	3	52	55
267	40555	1	0	1	13	0	3	1	1	0.22	0.197	0.44	0.3582	0	49	49
268	40555	1	0	1	14	0	3	1	1	0.2	0.1818	0.47	0.3284	0	44	44
269	40555	1	0	1	15	0	3	1	1	0.2	0.1667	0.47	0.4179	1	48	49
270	40555	1	0	1	16	0	3	1	1	0.22	0.197	0.44	0.3284	5	63	68
271	40555	1	0	1	17	0	3	1	1	0.2	0.1818	0.47	0.3582	0	139	139
272	40555	1	0	1	18	0	3	1	1	0.2	0.1515	0.47	0.5224	2	135	137
273	40555	1	0	1	19	0	3	1	1	0.18	0.1515	0.47	0.4179	1	82	83
274	40555	1	0	1	20	0	3	1	1	0.16	0.1364	0.5	0.3284	2	54	56
275	40555	1	0	1	21	0	3	1	1	0.16	0.1364	0.55	0.3284	0	57	57
276	40555	1	0	1	22	0	3	1	1	0.16	0.1212	0.55	0.4478	1	32	33
277	40555	1	0	1	23	0	3	1	1	0.14	0.1061	0.59	0.4179	1	19	20
278	40556	1	0	1	0	0	4	1	1	0.14	0.1212	0.59	0.2836	1	6	7
279	40556	1	0	1	1	0	4	1	1	0.14	0.1212	0.5	0.2836	0	2	2
280	40556	1	0	1	2	0	4	1	1	0.14	0.1212	0.5	0.3582	0	2	2
281	40556	1	0	1	3	0	4	1	1	0.14	0.1212	0.5	0.3284	0	3	3
282	40556	1	0	1	4	0	4	1	1	0.14	0.1212	0.5	0.2537	0	4	4
283	40556	1	0	1	5	0	4	1	1	0.14	0.1212	0.5	0.2985	0	3	3
284	40556	1	0	1	6	0	4	1	1	0.12	0.1515	0.54	0.1343	0	28	28
285	40556	1	0	1	7	0	4	1	1	0.12	0.1515	0.54	0.1343	0	72	72
286	40556	1	0	1	8	0	4	1	1	0.14	0.1364	0.5	0.194	5	197	202
287	40556	1	0	1	9	0	4	1	1	0.14	0.1212	0.5	0.3284	2	137	139
288	40556	1	0	1	10	0	4	1	2	0.16	0.1364	0.5	0.3582	2	36	38
289	40556	1	0	1	11	0	4	1	2	0.2	0.1667	0.44	0.4478	4	33	37
290	40556	1	0	1	12	0	4	1	1	0.2	0.1667	0.44	0.4179	3	49	52
291	40556	1	0	1	13	0	4	1	1	0.22	0.197	0.41	0.4478	2	81	83
292	40556	1	0	1	14	0	4	1	1	0.22	0.197	0.41	0.3881	3	39	42
293	40556	1	0	1	15	0	4	1	1	0.24	0.2121	0.38	0.2985	5	55	60
294	40556	1	0	1	16	0	4	1	1	0.24	0.2121	0.38	0.3582	2	76	78
295	40556	1	0	1	17	0	4	1	1	0.2	0.1818	0.4	0.2836	4	158	162
296	40556	1	0	1	18	0	4	1	1	0.2	0.1818	0.4	0.3284	3	141	144
297	40556	1	0	1	19	0	4	1	1	0.16	0.1515	0.47	0.2537	1	98	99
298	40556	1	0	1	20	0	4	1	1	0.16	0.1515	0.47	0.2239	0	64	64
299	40556	1	0	1	21	0	4	1	1	0.14	0.1212	0.46	0.2985	0	40	40
300	40556	1	0	1	22	0	4	1	1	0.14	0.1212	0.46	0.3284	0	30	30
301	40556	1	0	1	23	0	4	1	1	0.12	0.1364	0.5	0.194	1	14	15
302	40557	1	0	1	0	0	5	1	1	0.12	0.1364	0.5	0.194	0	14	14
303	40557	1	0	1	1	0	5	1	1	0.1	0.1212	0.54	0.1642	0	5	5
304	40557	1	0	1	2	0	5	1	1	0.1	0.1212	0.54	0.1343	0	1	1
305	40557	1	0	1	3	0	5	1	1	0.1	0.1364	0.54	0.1045	0	1	1
306	40557	1	0	1	5	0	5	1	1	0.1	0.1364	0.54	0.0896	0	8	8
307	40557	1	0	1	6	0	5	1	1	0.1	0.1818	0.54	0	0	17	17
308	40557	1	0	1	7	0	5	1	1	0.1	0.1212	0.74	0.1642	0	70	70
309	40557	1	0	1	8	0	5	1	1	0.12	0.1667	0.68	0	2	156	158
310	40557	1	0	1	9	0	5	1	1	0.14	0.1515	0.69	0.1343	0	117	117
311	40557	1	0	1	10	0	5	1	1	0.18	0.1818	0.55	0.194	4	40	44
312	40557	1	0	1	11	0	5	1	1	0.18	0.1667	0.51	0.2836	6	47	53
313	40557	1	0	1	12	0	5	1	1	0.2	0.197	0.44	0.2537	2	59	61
314	40557	1	0	1	13	0	5	1	1	0.22	0.197	0.37	0.3881	4	73	77
